OrderID,OrderDate,Region,Category,Sales
ORD00569,2022-10-04,West,Technology,150.96
ORD00570,2022-05-12,South,Office Supplies,175.12
ORD00571,2023-05-07,East,Office Supplies,356.42
ORD00572,2023-11-30,South,Furniture,281.64
ORD00573,2023-10-09,East,Technology,240.48
ORD00574,2023-10-26,South,Furniture,244.6
ORD00575,2023-06-25,South,Office Supplies,496.45
ORD00576,2023-08-04,South,Technology,411.0
ORD00577,2023-04-30,South,Office Supplies,141.4
ORD00578,2022-04-15,Central,Furniture,451.0
ORD00579,2023-10-19,West,Office Supplies,446.3
ORD00580,2023-09-06,West,Furniture,511.19
ORD00581,2023-04-30,South,Office Supplies,311.03
ORD00582,2023-07-03,West,Furniture,220.03
ORD00583,2023-01-08,Central,Office Supplies,73.51
ORD00584,2023-05-10,Central,Office Supplies,143.29
ORD00585,2022-06-24,South,Furniture,469.08
ORD00586,2022-06-28,South,Technology,432.52
ORD00587,2022-12-19,Central,Office Supplies,351.17
ORD00588,2022-11-23,East,Office Supplies,252.76
ORD00589,2023-07-02,West,Furniture,296.05
ORD00590,2022-10-19,South,Furniture,397.52
ORD00591,2023-11-11,East,Furniture,309.35
ORD00592,2022-06-22,Central,Technology,157.17
ORD00593,2022-12-19,Central,Technology,49.08
ORD00594,2023-08-05,West,Office Supplies,450.12
ORD00595,2022-10-13,East,Office Supplies,209.2
ORD00596,2022-05-21,Central,Furniture,482.72
ORD00597,2023-01-22,South,Furniture,100.41
ORD00598,2022-03-18,Central,Furniture,54.32
ORD00599,2023-05-20,East,Office Supplies,280.94
ORD00600,2023-06-24,Central,Furniture,418.56
ORD00601,2023-07-08,Central,Furniture,419.36
ORD00602,2023-08-10,East,Furniture,24.41
ORD00603,2022-09-22,Central,Technology,286.15
ORD00604,2023-04-14,East,Furniture,270.26
ORD00605,2023-06-27,East,Technology,265.67
ORD00606,2022-05-27,South,Office Supplies,228.73
ORD00607,2023-02-22,East,Office Supplies,25.27
ORD00608,2022-12-12,Central,Technology,69.71
ORD00609,2023-08-05,South,Office Supplies,90.89
ORD00610,2023-04-01,Central,Office Supplies,498.75
ORD00611,2022-01-26,South,Technology,305.59
ORD00612,2022-12-21,West,Office Supplies,146.54
ORD00613,2023-03-27,East,Furniture,432.44
ORD00614,2022-02-13,West,Technology,448.83
ORD00615,2023-06-15,West,Technology,667.4
ORD00616,2023-11-03,East,Office Supplies,356.31
ORD00617,2023-08-25,East,Office Supplies,426.24
ORD00618,2023-04-11,South,Furniture,458.27
ORD00619,2022-10-11,South,Technology,579.38
ORD00620,2023-01-30,West,Office Supplies,217.51
ORD00621,2023-10-02,South,Technology,236.62
ORD00622,2023-12-08,West,Furniture,90.09
ORD00623,2023-10-11,West,Technology,680.56
ORD00624,2022-12-05,Central,Furniture,116.9
ORD00625,2023-03-24,West,Office Supplies,88.46
ORD00626,2022-02-02,Central,Furniture,101.04
ORD00627,2022-02-19,East,Office Supplies,189.81
ORD00628,2022-03-16,Central,Furniture,112.63
ORD00629,2023-12-23,East,Furniture,481.86
ORD00630,2022-05-05,Central,Office Supplies,160.57
ORD00631,2022-01-19,East,Technology,249.4
ORD00632,2022-01-30,South,Technology,579.8
ORD00633,2023-09-09,West,Office Supplies,275.71
ORD00634,2022-02-13,South,Office Supplies,421.43
ORD00635,2023-07-17,Central,Office Supplies,244.35
ORD00636,2022-01-06,West,Technology,318.05
ORD00637,2022-05-26,West,Office Supplies,116.96
ORD00638,2023-09-03,West,Office Supplies,359.63
ORD00639,2022-02-15,East,Furniture,247.59
ORD00640,2022-11-18,South,Furniture,60.32
ORD00641,2023-06-05,Central,Office Supplies,426.31
ORD00642,2023-05-29,West,Technology,272.51
ORD00643,2022-03-23,West,Furniture,402.37
ORD00644,2023-08-23,East,Technology,229.4
ORD00645,2022-08-31,East,Furniture,232.83
ORD00646,2023-03-13,East,Office Supplies,246.05
ORD00647,2022-05-11,South,Office Supplies,335.61
ORD00648,2023-03-03,West,Technology,146.98
ORD00649,2023-08-08,East,Furniture,448.94
ORD00650,2023-05-21,East,Furniture,496.0
ORD00651,2023-08-28,East,Furniture,498.76
ORD00652,2022-12-20,South,Office Supplies,460.9
ORD00653,2022-05-28,West,Office Supplies,543.26
ORD00654,2023-02-08,West,Technology,300.85
ORD00655,2022-04-12,East,Office Supplies,256.82
ORD00656,2023-02-05,West,Furniture,371.55
ORD00657,2022-06-21,East,Furniture,277.04
ORD00658,2022-10-29,South,Office Supplies,142.11
ORD00659,2023-07-07,East,Furniture,425.35
ORD00660,2023-08-23,East,Technology,364.26
ORD00661,2023-05-07,East,Office Supplies,455.61
ORD00662,2023-08-10,Central,Technology,45.08
ORD00663,2023-04-03,Central,Furniture,305.16
ORD00664,2023-01-06,West,Furniture,522.65
ORD00665,2022-03-30,Central,Technology,417.16
ORD00666,2023-04-05,East,Technology,236.97
ORD00667,2023-09-13,East,Technology,66.48
ORD00668,2022-06-21,East,Office Supplies,367.64
ORD00669,2022-03-09,South,Office Supplies,473.62
ORD00670,2023-06-11,South,Technology,304.09
ORD00671,2022-10-01,East,Technology,527.73
ORD00672,2022-06-24,East,Office Supplies,426.54
ORD00673,2023-01-02,East,Furniture,275.62
ORD00674,2023-04-10,Central,Office Supplies,424.17
ORD00675,2023-01-12,South,Furniture,11.34
ORD00676,2023-06-15,West,Office Supplies,201.41
ORD00677,2023-06-20,South,Office Supplies,458.16
ORD00678,2022-09-09,East,Furniture,364.89
ORD00679,2023-04-04,South,Office Supplies,26.72
ORD00680,2023-05-13,Central,Office Supplies,198.33
ORD00681,2022-07-03,East,Office Supplies,390.13
ORD00682,2023-01-24,Central,Office Supplies,284.52
ORD00683,2023-09-30,Central,Technology,367.19
ORD00684,2022-12-01,East,Furniture,318.8
ORD00685,2023-05-19,East,Technology,587.54
ORD00686,2023-04-24,East,Technology,359.55
ORD00687,2023-10-10,Central,Technology,117.96
ORD00688,2022-01-17,West,Furniture,328.79
ORD00689,2023-01-24,West,Technology,226.37
ORD00690,2022-01-30,South,Furniture,384.12
ORD00691,2022-07-19,South,Technology,485.39
ORD00692,2022-12-25,South,Furniture,139.33
ORD00693,2023-09-24,East,Furniture,107.38
ORD00694,2022-04-12,Central,Office Supplies,432.35
ORD00695,2022-12-02,South,Furniture,366.37
ORD00696,2023-04-26,Central,Furniture,221.55
ORD00697,2022-07-26,Central,Technology,144.15
ORD00698,2023-06-06,South,Office Supplies,399.29
ORD00699,2023-12-08,West,Office Supplies,537.91
ORD00700,2022-08-06,West,Furniture,422.86
ORD00701,2023-12-12,West,Furniture,325.09
ORD00702,2022-03-29,South,Technology,383.73
ORD00703,2023-03-24,East,Furniture,395.3
ORD00704,2022-10-20,South,Technology,182.32
ORD00705,2023-11-22,West,Technology,199.69
ORD00706,2023-02-05,West,Technology,686.63
ORD00707,2023-06-12,East,Furniture,297.49
ORD00708,2023-07-17,West,Technology,229.33
ORD00709,2022-06-15,Central,Office Supplies,486.55
ORD00710,2023-01-04,West,Furniture,327.25
ORD00711,2023-01-12,South,Office Supplies,68.24
ORD00712,2023-07-29,South,Technology,462.97
ORD00713,2022-12-12,West,Office Supplies,12.29
ORD00714,2022-04-10,South,Technology,605.11
ORD00715,2022-11-28,West,Furniture,396.13
ORD00716,2023-10-19,East,Technology,314.67
ORD00717,2023-07-14,East,Technology,28.42
ORD00718,2023-08-30,West,Furniture,526.73
ORD00719,2022-10-06,East,Furniture,326.49
ORD00720,2023-07-09,West,Furniture,491.74
ORD00721,2022-06-27,West,Technology,449.03
ORD00722,2023-01-07,South,Office Supplies,398.29
ORD00723,2022-06-06,Central,Office Supplies,476.66
ORD00724,2022-09-18,South,Technology,21.71
ORD00725,2022-12-16,South,Office Supplies,128.67
ORD00726,2023-03-11,Central,Technology,69.71
ORD00727,2022-02-11,West,Furniture,104.23
ORD00728,2023-12-31,South,Technology,61.49
ORD00729,2022-03-13,Central,Technology,515.88
ORD00730,2022-07-15,South,Technology,494.88
ORD00731,2022-08-11,East,Office Supplies,146.45
ORD00732,2023-06-23,West,Furniture,238.36
ORD00733,2022-09-27,West,Technology,549.02
ORD00734,2022-11-08,South,Technology,514.95
ORD00735,2023-11-15,East,Furniture,341.76
ORD00736,2023-01-15,West,Furniture,210.57
ORD00737,2022-09-17,West,Furniture,81.91
ORD00738,2022-07-26,Central,Technology,42.15
ORD00739,2023-07-27,South,Furniture,49.08
ORD00740,2023-06-29,Central,Office Supplies,74.68
ORD00741,2022-06-11,South,Furniture,57.51
ORD00742,2023-08-20,Central,Furniture,226.27
ORD00743,2023-03-09,West,Technology,617.16
ORD00744,2022-11-12,West,Technology,616.81
ORD00745,2023-01-28,South,Technology,308.98
ORD00746,2022-03-19,Central,Technology,187.55
ORD00747,2023-10-29,Central,Furniture,296.85
ORD00748,2022-01-18,West,Office Supplies,455.08
ORD00749,2023-12-21,Central,Furniture,173.7
ORD00750,2022-05-08,East,Furniture,37.02
ORD00751,2022-08-03,East,Office Supplies,232.59
ORD00752,2023-04-09,South,Office Supplies,485.98
ORD00753,2023-01-18,East,Office Supplies,170.5
ORD00754,2023-05-06,South,Technology,381.43
ORD00755,2022-11-02,West,Office Supplies,492.63
ORD00756,2022-04-09,West,Technology,454.68
ORD00757,2022-03-20,West,Technology,165.99
ORD00758,2023-08-27,Central,Furniture,158.59
ORD00759,2022-09-30,East,Office Supplies,152.79
ORD00760,2023-10-26,Central,Technology,462.61
ORD00761,2022-04-13,South,Office Supplies,411.68
ORD00762,2022-02-04,East,Furniture,138.3
ORD00763,2022-10-28,South,Technology,124.43
ORD00764,2022-08-23,South,Office Supplies,467.87
ORD00765,2022-02-07,Central,Furniture,72.57
ORD00766,2023-04-09,East,Technology,37.38
ORD00767,2022-05-21,South,Office Supplies,347.29
ORD00768,2022-07-30,Central,Furniture,331.68
ORD00769,2022-04-13,West,Technology,48.58
ORD00770,2022-08-19,South,Technology,38.6
ORD00771,2022-03-15,East,Technology,406.32
ORD00772,2023-10-26,West,Office Supplies,206.12
ORD00773,2023-06-04,East,Furniture,92.04
ORD00774,2023-08-19,East,Technology,263.46
ORD00775,2022-08-01,East,Technology,501.27
ORD00776,2023-01-06,East,Technology,548.77
ORD00777,2023-06-06,South,Technology,511.0
ORD00778,2023-05-06,Central,Furniture,236.07
ORD00779,2023-11-24,East,Office Supplies,75.83
ORD00780,2022-11-12,East,Office Supplies,405.78
ORD00781,2022-12-20,East,Technology,328.14
ORD00782,2023-06-16,East,Furniture,230.48
ORD00783,2022-03-07,Central,Technology,121.67
ORD00784,2022-03-12,South,Office Supplies,379.06
ORD00785,2023-10-16,Central,Furniture,32.62
ORD00786,2023-10-06,South,Furniture,13.76
ORD00787,2022-01-14,East,Office Supplies,297.17
ORD00788,2023-07-13,West,Office Supplies,518.89
ORD00789,2022-03-10,Central,Furniture,31.91
ORD00790,2023-09-12,Central,Office Supplies,342.76
ORD00791,2022-02-06,South,Furniture,246.47
ORD00792,2023-03-02,South,Technology,273.65
ORD00793,2023-06-09,South,Furniture,33.44
ORD00794,2022-01-06,East,Technology,341.4
ORD00795,2023-03-28,East,Furniture,345.7
ORD00796,2022-03-30,Central,Technology,442.78
ORD00797,2023-11-06,South,Technology,378.13
ORD00798,2023-12-09,East,Office Supplies,32.42
ORD00799,2023-03-06,South,Technology,96.11
ORD00800,2022-07-06,South,Furniture,217.93
ORD00801,2022-05-31,East,Office Supplies,372.32
ORD00802,2023-11-29,East,Office Supplies,76.51
ORD00803,2023-07-02,South,Office Supplies,240.79
ORD00804,2023-08-12,South,Office Supplies,353.31
ORD00805,2022-01-09,West,Technology,547.92
ORD00806,2022-08-30,West,Office Supplies,156.34
ORD00807,2023-07-23,East,Furniture,272.94
ORD00808,2022-03-20,West,Office Supplies,333.57
ORD00809,2023-02-19,South,Office Supplies,385.37
ORD00810,2023-10-12,West,Office Supplies,61.28
ORD00811,2023-07-18,Central,Furniture,35.41
ORD00812,2023-10-10,East,Office Supplies,107.91
ORD00813,2023-03-31,West,Technology,583.91
ORD00814,2022-09-18,West,Office Supplies,475.26
ORD00815,2023-09-16,Central,Office Supplies,33.98
ORD00816,2023-03-19,West,Furniture,393.94
ORD00817,2022-11-20,Central,Office Supplies,14.47
ORD00818,2023-11-30,West,Technology,76.22
ORD00819,2022-01-01,South,Office Supplies,395.38
ORD00820,2023-05-12,West,Furniture,118.98
ORD00821,2022-02-09,Central,Furniture,73.42
ORD00822,2023-05-04,West,Technology,42.88
ORD00823,2022-10-05,South,Technology,534.79
ORD00824,2023-01-09,Central,Technology,28.32
ORD00825,2023-08-28,East,Office Supplies,75.36
ORD00826,2022-07-11,West,Office Supplies,208.63
ORD00827,2022-09-20,Central,Furniture,470.14
ORD00828,2023-04-19,South,Furniture,260.37
ORD00829,2023-11-15,South,Office Supplies,164.22
ORD00830,2022-11-10,Central,Technology,245.99
ORD00831,2022-04-21,South,Office Supplies,244.34
ORD00832,2023-10-29,East,Office Supplies,91.1
ORD00833,2022-08-11,South,Technology,96.94
ORD00834,2023-07-11,South,Technology,229.4
ORD00835,2022-12-02,East,Office Supplies,12.14
ORD00836,2022-10-29,South,Office Supplies,213.37
ORD00837,2022-08-31,East,Technology,486.62
ORD00838,2023-10-29,South,Furniture,97.45
ORD00839,2022-12-21,East,Furniture,362.9
ORD00840,2022-10-06,East,Furniture,148.83
ORD00841,2022-02-28,Central,Furniture,254.7
ORD00842,2022-04-06,East,Office Supplies,176.92
ORD00843,2023-12-11,Central,Technology,396.17
ORD00844,2023-10-26,Central,Furniture,344.33
ORD00845,2022-12-03,South,Technology,352.3
ORD00846,2023-07-09,West,Technology,407.16
ORD00847,2022-08-03,West,Technology,331.84
ORD00848,2023-09-15,West,Furniture,202.66
ORD00849,2022-04-17,East,Technology,259.34
ORD00850,2023-06-07,East,Furniture,336.69
ORD00851,2022-05-19,South,Furniture,150.49
ORD00852,2022-03-21,South,Furniture,120.47
ORD00853,2023-12-28,South,Furniture,338.24
ORD00854,2023-07-19,East,Technology,576.91
ORD00855,2022-08-23,West,Office Supplies,508.62
ORD00856,2022-06-02,East,Technology,622.48
ORD00857,2022-09-26,South,Furniture,370.82
ORD00858,2023-04-17,West,Office Supplies,198.51
ORD00859,2022-04-02,South,Furniture,365.81
ORD00860,2022-07-27,West,Office Supplies,363.76
ORD00861,2022-12-12,East,Furniture,323.94
ORD00862,2023-09-27,Central,Furniture,480.59
ORD00863,2023-01-30,East,Office Supplies,247.95
ORD00864,2023-09-07,South,Office Supplies,372.55
ORD00865,2022-03-17,East,Technology,620.05
ORD00866,2022-03-17,East,Technology,236.48
ORD00867,2023-10-06,South,Office Supplies,196.35
ORD00868,2023-02-12,Central,Furniture,177.78
ORD00869,2023-07-28,Central,Technology,141.88
ORD00870,2022-12-23,East,Furniture,359.29
ORD00871,2023-03-17,West,Technology,537.63
ORD00872,2022-08-09,East,Technology,125.03
ORD00873,2022-05-17,West,Office Supplies,532.46
ORD00874,2022-10-19,West,Furniture,258.36
ORD00875,2022-03-14,Central,Furniture,479.37
ORD00876,2022-04-02,South,Office Supplies,197.31
ORD00877,2022-03-28,Central,Furniture,459.15
ORD00878,2023-01-22,South,Office Supplies,437.01
ORD00879,2023-10-21,Central,Furniture,489.41
ORD00880,2023-01-19,West,Technology,487.96
ORD00881,2023-06-23,South,Office Supplies,100.26
ORD00882,2023-04-24,Central,Furniture,486.83
ORD00883,2023-05-30,West,Technology,465.96
ORD00884,2022-09-23,East,Office Supplies,494.24
ORD00885,2023-10-18,West,Furniture,405.33
ORD00886,2023-02-05,Central,Office Supplies,97.56
ORD00887,2023-06-12,Central,Furniture,446.39
ORD00888,2022-05-15,Central,Furniture,371.61
ORD00889,2023-07-22,West,Office Supplies,146.14
ORD00890,2023-06-20,West,Office Supplies,123.81
ORD00891,2022-08-29,East,Furniture,273.85
ORD00892,2023-09-30,Central,Office Supplies,241.78
ORD00893,2023-01-12,South,Furniture,181.64
ORD00894,2023-11-16,South,Furniture,430.08
ORD00895,2023-10-21,West,Furniture,63.01
ORD00896,2023-04-08,South,Office Supplies,383.99
ORD00897,2023-04-05,East,Technology,620.21
ORD00898,2023-11-11,Central,Office Supplies,379.25
ORD00899,2023-12-15,West,Office Supplies,346.06
ORD00900,2022-10-25,East,Office Supplies,460.14
ORD00901,2022-12-22,East,Office Supplies,380.11
ORD00902,2022-09-21,Central,Office Supplies,365.09
ORD00903,2023-07-16,West,Office Supplies,377.61
ORD00904,2022-02-28,South,Office Supplies,93.91
ORD00905,2022-01-12,South,Technology,34.77
ORD00906,2022-10-22,Central,Technology,297.38
ORD00907,2023-02-16,Central,Office Supplies,26.83
ORD00908,2022-02-15,Central,Technology,43.07
ORD00909,2022-10-08,Central,Technology,393.05
ORD00910,2023-12-14,South,Technology,479.62
ORD00911,2023-12-23,West,Technology,80.61
ORD00912,2022-05-21,Central,Furniture,112.85
ORD00913,2022-05-05,East,Office Supplies,353.56
ORD00914,2023-06-26,Central,Office Supplies,84.76
ORD00915,2023-10-10,South,Technology,50.87
ORD00916,2022-04-29,West,Furniture,343.48
ORD00917,2022-03-13,West,Technology,530.75
ORD00918,2023-03-21,Central,Office Supplies,363.04
ORD00919,2023-12-23,Central,Office Supplies,469.08
ORD00920,2023-02-04,West,Office Supplies,31.29
ORD00921,2022-05-04,East,Office Supplies,236.82
ORD00922,2022-01-01,Central,Furniture,244.34
ORD00923,2022-06-19,East,Office Supplies,389.56
ORD00924,2022-06-02,South,Furniture,400.81
ORD00925,2022-09-23,Central,Technology,210.43
ORD00926,2023-09-18,West,Office Supplies,437.1
ORD00927,2023-01-08,Central,Furniture,226.12
ORD00928,2022-05-21,Central,Office Supplies,361.51
ORD00929,2023-03-02,South,Office Supplies,10.35
ORD00930,2023-09-04,South,Technology,192.35
ORD00931,2022-12-27,West,Office Supplies,45.57
ORD00932,2022-08-18,South,Technology,467.17
ORD00933,2023-08-24,Central,Office Supplies,257.25
ORD00934,2023-07-08,Central,Office Supplies,261.78
ORD00935,2023-10-06,Central,Office Supplies,483.2
ORD00936,2022-10-06,South,Office Supplies,336.82
ORD00937,2022-07-22,East,Furniture,406.42
ORD00938,2023-04-05,East,Furniture,221.61
ORD00939,2022-04-07,Central,Office Supplies,94.19
ORD00940,2022-02-20,West,Furniture,224.92
ORD00941,2022-07-03,Central,Furniture,454.75
ORD00942,2022-02-06,West,Office Supplies,468.23
ORD00943,2022-06-01,West,Furniture,371.47
ORD00944,2023-08-28,Central,Technology,427.12
ORD00945,2022-06-09,South,Technology,409.85
ORD00946,2022-07-22,West,Technology,660.47
ORD00947,2023-12-01,East,Technology,230.55
ORD00948,2022-05-17,Central,Office Supplies,91.3
ORD00949,2023-02-03,South,Office Supplies,21.38
ORD00950,2022-04-26,South,Office Supplies,383.18
ORD00951,2022-03-09,West,Furniture,60.16
ORD00952,2023-07-01,West,Technology,86.06
ORD00953,2023-08-29,East,Technology,421.28
ORD00954,2022-11-09,West,Office Supplies,25.49
ORD00955,2023-10-06,West,Office Supplies,306.71
ORD00956,2022-03-05,West,Technology,556.79
ORD00957,2023-10-03,South,Office Supplies,132.9
ORD00958,2022-06-19,South,Technology,501.73
ORD00959,2022-09-06,East,Technology,345.7
ORD00960,2022-09-21,South,Technology,185.91
ORD00961,2023-06-14,West,Office Supplies,474.02
ORD00962,2022-12-03,South,Technology,463.16
ORD00963,2022-08-07,East,Office Supplies,265.83
ORD00964,2022-08-26,West,Technology,130.71
ORD00965,2023-11-06,West,Furniture,35.42
ORD00966,2023-12-23,East,Office Supplies,410.3
ORD00967,2022-12-24,West,Office Supplies,314.12
ORD00968,2022-06-26,West,Furniture,237.81
ORD00969,2022-08-17,South,Furniture,331.84
ORD00970,2022-11-02,East,Office Supplies,456.14
ORD00971,2023-09-06,East,Furniture,165.66
ORD00972,2022-07-07,East,Office Supplies,56.4
ORD00973,2023-01-05,South,Office Supplies,484.77
ORD00974,2022-06-28,South,Furniture,245.22
ORD00975,2022-09-13,East,Furniture,35.17
ORD00976,2023-03-15,South,Technology,403.46
ORD00977,2023-02-05,Central,Furniture,428.81
ORD00978,2023-05-09,West,Technology,171.98
ORD00979,2023-10-09,East,Office Supplies,225.85
ORD00980,2022-05-01,Central,Technology,423.28
ORD00981,2023-03-31,West,Furniture,193.81
ORD00982,2023-01-18,South,Technology,110.69
ORD00983,2023-01-09,West,Furniture,87.37
ORD00984,2023-06-20,Central,Technology,457.76
ORD00985,2022-05-20,East,Office Supplies,372.23
ORD00986,2022-01-24,East,Office Supplies,498.57
ORD00987,2022-01-06,East,Technology,387.68
ORD00988,2022-10-30,East,Furniture,396.64
ORD00989,2023-03-14,Central,Technology,541.72
ORD00990,2022-08-31,West,Office Supplies,338.43
ORD00991,2022-10-01,South,Office Supplies,109.15
ORD00992,2023-04-14,West,Office Supplies,224.41
ORD00993,2022-11-19,East,Office Supplies,146.19
ORD00994,2023-11-15,South,Furniture,298.77
ORD00995,2022-07-15,East,Office Supplies,349.11
ORD00996,2022-08-13,West,Technology,329.42
ORD00997,2022-03-07,West,Technology,106.08
